node_id,n_tips,height_yrs,hpd_lo_yrs,hpd_hi_yrs,calendar_mean,calendar_hpd_lo,calendar_hpd_hi,posterior
213,5,48.29234409970022,31.473541945044303,66.33732880581425,1976.2076559002999,1958.1626711941858,1993.0264580549556,0.993566738147354
155,5,39.877047558424266,25.19825889224944,56.062239255320264,1984.6229524415758,1968.4377607446797,1999.3017411077506,0.9001122209753225
365,5,43.75191214680678,30.652834501142763,58.93198670995292,1980.7480878531933,1965.568013290047,1993.8471654988573,0.9730225219719781
177,5,24.689743494750385,19.700675936327286,32.14902086082975,1999.8102565052495,1992.3509791391702,2004.7993240636727,0.0013110965433717403
89,5,29.55744127602684,20.98671707182808,40.4924780636245,1994.9425587239732,1984.0075219363755,2003.513282928172,0.07138809568782568
203,5,53.10391305722148,33.77706401261074,74.04510905725681,1971.3960869427785,1950.454890942743,1990.7229359873893,0.7953578293574516
335,5,38.91559296140336,23.488743429221756,56.647745200051304,1985.5844070385967,1967.8522547999487,2001.0112565707782,0.3255852712747636
328,5,35.65259015665506,22.304352152920757,49.683381128264216,1988.8474098433448,1974.8166188717357,2002.1956478470793,0.033377406917700914
413,4,33.41252871613128,21.26544134639289,46.40573723232228,1991.0874712838688,1978.0942627676777,2003.234558653607,0.7611693203408851
406,4,27.7607032019637,19.345164405653605,37.872464460084245,1996.7392967980363,1986.6275355399157,2005.1548355943464,0.16275374718058688
395,4,44.83174380958284,29.684550475583393,62.27054836750739,1979.6682561904172,1962.2294516324926,1994.8154495244166,0.0803768847012811
150,4,24.79421080331928,16.881660155698114,33.35532839028218,1999.7057891966808,1991.1446716097178,2007.6183398443018,0.4847835024055288
492,4,30.458597252041987,21.027404294020926,41.345334515395564,1994.041402747958,1983.1546654846045,2003.472595705979,0.838190686770147
501,4,37.47980305947864,22.884896119502713,53.73013520019447,1987.0201969405214,1970.7698647998054,2001.6151038804974,0.9956111598760014
41,4,20.494609300300887,15.211177335792797,27.8091328273959,2004.005390699699,1996.6908671726042,2009.2888226642071,0.07796580037999577
25,4,31.695169094999514,21.017066424973535,43.58665523347719,1992.8048309050005,1980.9133447665229,2003.4829335750264,0.6828590793435628
7,4,28.489117986978737,15.341056110674174,43.51642654833444,1996.0108820130213,1980.9835734516655,2009.1589438893259,0.985611270985878
421,4,15.038676590937161,10.17568835279377,20.65127597741656,2009.4613234090627,2003.8487240225834,2014.3243116472063,0.07021033099632226
107,4,17.56818987884741,11.021797391085215,25.791138246840944,2006.9318101211527,1998.708861753159,2013.4782026089147,0.9934778502461084
133,4,20.684541128537216,16.301944660707818,25.873545907110667,2003.8154588714629,1998.6264540928894,2008.1980553392923,0.9093898956678259
446,4,37.52658952774241,25.300513872228947,50.87900477503342,1986.9734104722577,1973.6209952249665,1999.199486127771,0.9233897401139988
17,4,52.408872607928096,39.18438076024722,68.54775712873942,1972.091127392072,1955.9522428712605,1985.3156192397528,0.8795013388740125
36,4,23.56730180695105,18.43942311948595,29.13490711635086,2000.932698193049,1995.3650928836491,2006.060576880514,0.34184064621504207
101,4,31.20538056454562,20.111182856673224,43.98658351637431,1993.2946194354545,1980.5134164836256,2004.3888171433268,0.07722136420706437
441,4,21.631797181022286,13.848903254741714,30.935987231466697,2002.8682028189778,1993.5640127685333,2010.6510967452582,0.9736447372806969
90,4,24.35685159793129,18.610486100493972,31.24112233399279,2000.1431484020686,1993.2588776660073,2005.889513899506,0.9781113543182853
436,4,19.68423045251362,11.786494660739464,29.195435763796866,2004.8157695474863,1995.304564236203,2012.7135053392606,0.5538716236486261
111,4,30.898423326842565,19.602433357636073,43.1631354840905,1993.6015766731575,1981.3368645159094,2004.897566642364,0.7252363862623749
391,4,41.017190087837236,25.840488021671092,58.13478460702186,1983.4828099121628,1966.3652153929781,1998.659511978329,0.04975500272219197
204,4,40.519518431501815,25.079570127089397,57.73629379932618,1983.9804815684981,1966.7637062006738,1999.4204298729105,0.9826890812324307
208,4,59.69386681148135,41.26748509137951,80.9187640942265,1964.8061331885187,1943.5812359057736,1983.2325149086205,0.4787280141331763
341,4,31.96247098374837,16.94128745095503,49.627091465288515,1992.5375290162517,1974.8729085347115,2007.558712549045,0.016644259508227687
324,4,19.531916356217913,11.850003255321383,28.826968686645785,2004.9680836437822,1995.6730313133542,2012.6499967446787,0.22523083076854702
86,4,23.282161602095414,16.730480495635675,30.297914762647963,2001.2178383979046,1994.202085237352,2007.7695195043643,0.13622070865879268
77,4,15.807137998600655,8.278952352884971,24.13979021276674,2008.6928620013994,2000.3602097872333,2016.221047647115,0.8267241475094721
456,4,24.666581829136152,15.277125648342377,34.567871280243935,1999.8334181708638,1989.932128719756,2009.2228743516575,0.18267574804724393
465,4,19.767370571014105,16.000110701805966,25.199009297003556,2004.732629428986,1999.3009907029964,2008.499889298194,0.9965555938267353
473,4,57.46683681054521,35.69122369126583,81.34635757889214,1967.0331631894549,1943.1536424211079,1988.8087763087342,0.9999888890123443
61,4,41.63734426945132,26.193762970511216,58.34826041636052,1982.8626557305488,1966.1517395836395,1998.3062370294888,0.2655526049710559
459,4,25.08136792714498,16.750916349428394,34.057409818230326,1999.418632072855,1990.4425901817697,2007.7490836505717,0.46481705758824904
358,4,40.842102768429044,25.29300480789192,57.70822563545022,1983.657897231571,1966.7917743645498,1999.206995192108,0.9980444661725981
178,4,22.533202320953666,15.684884134210051,31.212191804161023,2001.9667976790463,1993.287808195839,2008.81511586579,0.026166375929156344
200,4,48.48087913012596,30.838650545188898,68.42640844469639,1976.019120869874,1956.0735915553037,1993.661349454811,0.5592382306863257
194,4,44.12568526016343,27.477856176116234,63.27498708546176,1980.3743147398366,1961.2250129145382,1997.0221438238837,0.5213386517927578
184,4,18.50514672786685,12.011492049635592,26.74636326379158,2005.9948532721332,1997.7536367362084,2012.4885079503645,0.03376629148565016
366,4,41.60299260677835,29.19149801758391,55.67967454907733,1982.8970073932217,1968.8203254509226,1995.3085019824161,0.2684303507738803
156,4,28.95446877182017,19.552427701130597,40.169017467644096,1995.54553122818,1984.3309825323558,2004.9475722988693,0.9997888912345418
374,4,70.06753058726215,44.000940946763365,98.15291357982557,1954.4324694127379,1926.3470864201745,1980.4990590532366,1.0
83,4,23.969815752693957,18.049393149364107,31.224766677446667,2000.5301842473061,1993.2752333225533,2006.450606850636,0.7561915978711348
313,4,21.872919619418187,17.48390943113148,26.802512506947892,2002.627080380582,1997.697487493052,2007.0160905688685,0.004044399506672148
308,4,12.073865281099115,5.719242249134368,18.469248067596254,2012.4261347189008,2006.0307519324037,2018.7807577508656,0.5487272363640404
57,4,39.365552481893765,26.277824875513346,52.90790336213462,1985.1344475181063,1971.5920966378653,1998.2221751244867,0.05358829346340596
236,4,65.57476740265994,45.49788872707646,87.27033969212823,1958.92523259734,1937.2296603078717,1979.0021112729235,0.7956467150364996
64,4,27.45151329172906,16.368810188595774,39.68763395366227,1997.048486708271,1984.8123660463377,2008.1311898114043,0.054132731858534906
53,4,31.983537105177145,19.983893291927586,43.78975613250901,1992.5164628948228,1980.710243867491,2004.5161067080724,0.1378540238441795
263,4,23.67233645293416,17.935855179841155,30.34235246272732,2000.8276635470659,1994.1576475372726,2006.5641448201588,0.026955256052710524
292,4,22.511834818677812,13.322171733278594,32.06407346917064,2001.988165181322,1992.4359265308294,2011.1778282667215,0.6188820124220842
479,4,96.74796959019153,66.4228466710814,129.47367187339134,1927.7520304098084,1895.0263281266086,1958.0771533289185,0.5194831168542572
253,4,17.484624549138626,10.407440231065436,25.399816407003016,2007.0153754508615,1999.100183592997,2014.0925597689345,0.9747225030832991
513,4,24.59117191445386,18.61151806243356,31.412422415419314,1999.9088280855462,1993.0875775845807,2005.8884819375664,1.0
18,3,50.12441813742393,36.743284765328184,64.95128737780465,1974.3755818625762,1959.5487126221954,1987.756715234672,0.26227486361262653
507,3,83.74104465863908,49.3469654636599,121.60601620772923,1940.758955341361,1902.8939837922708,1975.15303453634,0.9968667014810947
518,3,41.30414046278207,25.780539033971564,57.995384550661356,1983.195859537218,1966.5046154493386,1998.7194609660285,0.3883512405417718
516,3,27.571813210708317,19.126899500771287,36.540043838182214,1996.9281867892917,1987.959956161818,2005.3731004992287,0.5630937434028511
274,3,29.4485106423669,20.09834944128687,39.97946444787823,1995.051489357633,1984.5205355521218,2004.401650558713,0.10424328618570905
267,3,29.045602624041003,21.20995749026784,38.153118509438514,1995.454397375959,1986.3468814905614,2003.290042509732,0.043777291363429297
250,3,22.065409621608556,15.465838827995924,30.46221938179741,2002.4345903783915,1994.0377806182025,2009.0341611720041,0.10176553593848957
248,3,21.680502402431927,15.06799620143829,30.01010594973178,2002.819497597568,1994.4898940502683,2009.4320037985617,0.3929845223941956
290,3,12.435509765411316,5.603895797587654,19.129602613562156,2012.0644902345887,2005.3703973864378,2018.8961042024123,0.6240041777313585
293,3,16.43971644235657,9.511186980480915,23.994408449958144,2008.0602835576435,2000.5055915500418,2014.988813019519,0.9997555582715748
220,3,42.276015219188594,27.573506612399626,59.521368654325215,1982.2239847808114,1964.9786313456748,1996.9264933876004,0.058499350007222145
224,3,33.24294469543491,22.13139331511684,45.73679805624846,1991.257055304565,1978.7632019437515,2002.3686066848832,0.38318463128187463
309,3,10.413208821966936,4.192014250561613,16.998844211398648,2014.086791178033,2007.5011557886014,2020.3079857494383,0.21681981311318763
233,3,22.58182035506488,16.71435077463491,29.871377144139046,2001.9181796449352,1994.628622855861,2007.785649225365,0.157831579649115
318,3,20.89779750041738,11.636004748488489,31.196486122279993,2003.6022024995825,1993.30351387772,2012.8639952515116,0.42759524894167844
325,3,16.092280259821727,9.435834345095145,24.779198617508086,2008.4077197401782,1999.720801382492,2015.0641656549049,0.8280130220775325
314,3,21.102180361424942,16.844674807566605,25.731734529420407,2003.3978196385751,1998.7682654705795,2007.6553251924333,0.009888779013566516
375,3,46.942007506970306,28.28579772679217,67.88040494353913,1977.5579924930296,1956.6195950564609,1996.2142022732078,1.0
336,3,33.63214278139655,19.74188781077359,49.22121080907772,1990.8678572186034,1975.2787891909222,2004.7581121892265,0.7246475039166231
190,3,18.2785851613313,10.713815816388149,26.833894633490956,2006.2214148386688,1997.666105366509,2013.7861841836118,0.9859223786402374
201,3,40.25087476042257,23.69590930962599,59.25592688176255,1984.2491252395773,1965.2440731182373,2000.804090690374,0.4187175698047799
195,3,36.801807323926624,22.36597717643076,53.35703377986812,1987.6981926760734,1971.142966220132,2002.1340228235692,0.328718569793669
348,3,34.34207002958432,19.198010949139928,51.19873360944652,1990.1579299704156,1973.3012663905536,2005.3019890508601,0.9835779602448862
214,3,37.84274815571352,23.907075503859375,52.60490109491042,1986.6572518442865,1971.8950989050895,2000.5929244961405,0.27763024855279383
209,3,52.30834071385062,34.9446665881066,71.57686470228231,1972.1916592861494,1952.9231352977176,1989.5553334118933,0.7186920145331719
329,3,27.397881060013702,16.395431407463377,39.7064853726817,1997.1021189399862,1984.7935146273182,2008.1045685925367,0.940589549005011
350,3,59.148569692050394,39.761142307085265,79.720362085566,1965.3514303079496,1944.779637914434,1984.7388576929147,0.0645215053166076
354,3,46.7858643206633,28.389340857312988,65.28419098825486,1977.7141356793368,1959.215809011745,1996.110659142687,0.32432972966967033
359,3,35.904741282253966,22.387273704200027,50.79188171525254,1988.595258717746,1973.7081182847473,2002.1127262958,0.1393762291530094
175,3,25.509510705162263,13.885647131201381,35.74320025894286,1998.9904892948377,1988.7567997410572,2010.6143528687985,0.005511049877223587
179,3,19.866796625879843,11.527462818979899,30.02772909806049,2004.63320337412,1994.4722709019395,2012.97253718102,0.11588760124887501
367,3,38.19048919626758,26.30433310855912,51.273688354672856,1986.3095108037323,1973.226311645327,1998.1956668914409,0.9008788791235653
372,3,52.30713294696416,29.192259500221496,77.08499618508318,1972.1928670530358,1947.4150038149169,1995.3077404997784,0.998844457283808
161,3,14.589209188036264,5.842269815801046,24.721577100338152,2009.9107908119638,1999.7784228996618,2018.657730184199,0.1892423417517583
168,3,19.687774447708488,13.144037621530174,29.066652179536163,2004.8122255522915,1995.433347820464,2011.35596237847,0.050977211364318174
62,3,35.67090961564917,22.452810482706298,50.583821823142216,1988.8290903843508,1973.9161781768578,2002.0471895172936,0.9234119620893101
49,3,19.58406261438447,11.865350305756806,28.331698862525172,2004.9159373856155,1996.1683011374748,2012.6346496942433,0.8234686281263541
42,3,15.323818227227413,7.878813422383928,23.545678838330844,2009.1761817727727,2000.9543211616692,2016.621186577616,0.2549971666981478
429,3,24.26269584023532,17.458898047562684,32.458806226575064,2000.2373041597648,1992.041193773425,2007.0411019524372,0.24957500472216976
442,3,16.856200631990674,11.040815017141938,23.757196354689142,2007.6437993680092,2000.742803645311,2013.459184982858,0.9919223119743114
91,3,21.258014733899113,16.61039996904435,26.717663493948237,2003.241985266101,1997.7823365060517,2007.8896000309555,0.4791280096887812
437,3,16.918252703594735,9.705614300338652,25.275475596658737,2007.5817472964052,1999.2245244033413,2014.7943856996612,0.5839268452572749
414,3,28.029381808555108,16.84325415103595,40.22712051837999,1996.4706181914448,1984.27287948162,2007.656745848964,0.32095198942233977
422,3,13.956513905399708,9.722258973725843,19.376230825334062,2010.5434860946002,2005.123769174666,2014.7777410262743,0.0741213986511261
114,3,44.97554983274104,29.752540082410746,61.30582078018608,1979.524450167259,1963.194179219814,1994.7474599175894,0.6035266274819169
108,3,12.888367394915269,8.924203081088706,17.75492415663757,2011.6116326050847,2006.7450758433624,2015.5757969189112,0.9869890334551839
130,3,25.353774609159593,18.824062895554306,31.84047719863679,1999.1462253908403,1992.6595228013632,2005.6759371044457,0.006455483827957467
153,3,25.317223182214,16.661293474993954,34.619716560143786,1999.182776817786,1989.8802834398562,2007.838706525006,0.6359040455106054
400,3,45.00056124428427,30.223014303062342,62.34102995965094,1979.4994387557158,1962.158970040349,1994.2769856969376,0.9793224519727558
134,3,18.117251052693753,14.547021677993314,22.260788437160898,2006.3827489473063,2002.239211562839,2009.9529783220066,0.44081732425195275
151,3,20.37260224332681,13.632177391885023,28.32722574426083,2004.1273977566732,1996.1727742557391,2010.867822608115,0.8812568749236119
141,3,23.48285314436393,17.525915543665832,30.683122360370476,2001.0171468556362,1993.8168776396296,2006.9740844563341,0.7229475228053022
148,3,25.964651451125235,19.021837142199388,34.533976350569475,1998.5353485488747,1989.9660236494306,2005.4781628578007,0.43563960400439994
144,3,29.22289660708339,20.53837422403808,39.03532100819933,1995.2771033929166,1985.4646789918006,2003.961625775962,0.034066288152353866
392,3,37.3462517896764,22.12750776107083,53.34913777660904,1987.1537482103236,1971.150862223391,2002.3724922389292,0.7017033144076177
139,3,23.316831712621408,17.335672467591564,30.942722079817713,2001.1831682873785,1993.5572779201823,2007.1643275324084,0.027410806546593926
387,3,28.151904141548197,18.272926074285067,38.63309369133975,1996.3480958584519,1985.8669063086602,2006.2270739257149,0.21141987311252097
385,3,27.093939321183967,19.740766120699675,35.872740821761,1997.406060678816,1988.627259178239,2004.7592338793004,1.0
74,3,19.297925883676246,15.194428976295569,24.75687706879762,2005.2020741163237,1999.7431229312024,2009.3055710237045,0.07235475161387096
457,3,22.651727116833715,12.622364351955753,32.338847748688295,2001.8482728831664,1992.1611522513117,2011.8776356480444,0.049543893956733816
78,3,14.277307555098675,7.018975500043382,22.657430305443768,2010.2226924449012,2001.8425696945562,2017.4810244999567,0.3965067054810502
84,3,21.70954179541158,16.904558050313426,27.2151695682428,2002.7904582045885,1997.2848304317572,2007.5954419496866,0.3057966022599749
460,3,15.500591661813447,8.656336949182702,22.90841353384741,2008.9994083381866,2001.5915864661526,2015.8436630508172,1.0
58,3,35.65293290393347,23.162005042502756,48.18580602899203,1988.8470670960664,1976.314193971008,2001.3379949574974,0.0362995966711481
469,3,38.316128915686214,25.337970073555965,52.168331297599366,1986.1838710843138,1972.3316687024007,1999.1620299264441,0.6447261697092255
466,3,16.389704787806274,14.057898519865432,19.72827785937386,2008.1102952121937,2004.771722140626,2010.4421014801346,0.9907778802457751
471,3,48.71669906013578,32.97783149651525,66.70774634517409,1975.7833009398641,1957.7922536548258,1991.5221685034849,0.24013066521483095
525,3,22.035429845189185,11.792548694272625,34.49946310215347,2002.4645701548109,1990.0005368978466,2012.7074513057273,0.9994777835801825
8,3,20.274721773941053,10.241458838541234,31.726505627002666,2004.225278226059,1992.7734943729974,2014.2585411614587,0.9807891023433073
502,3,28.573393193077816,16.189965475559518,42.33643098120376,1995.926606806922,1982.1635690187964,2008.3100345244404,0.37642915078721345
37,3,21.78914382868219,17.228870630338264,26.79896866259486,2002.7108561713178,1997.701031337405,2007.2711293696618,0.23003077743580627
31,3,16.4525425312532,10.650683742650642,22.871667164596943,2008.0474574687469,2001.628332835403,2013.8493162573493,1.0
474,3,35.400112239264686,20.278195924039267,52.268423745380915,1989.0998877607353,1972.231576254619,2004.2218040759608,1.0
480,3,88.30414137977056,60.18413098221271,120.468009582175,1936.1958586202295,1904.031990417825,1964.3158690177872,0.5357718247575027
495,3,27.383191804504552,17.81404296621423,38.57170466905342,1997.1168081954954,1985.9282953309466,2006.6859570337858,0.999455561604871
289,2,17.76568487410668,15.094447223090697,21.483351516521964,2006.7343151258933,2003.016648483478,2009.4055527769092,0.9873223630848547
334,2,21.346203500192317,10.402387745230328,34.25918060436004,2003.1537964998076,1990.2408193956398,2014.0976122547697,0.9999555560493772
332,2,28.970699725589014,16.71615807911067,42.777366647634096,1995.529300274411,1981.7226333523658,2007.7838419208892,0.6118709792113421
217,2,33.889377994344116,19.944074562406684,49.21270763657486,1990.6106220056558,1975.2872923634252,2004.5559254375933,0.9999888890123443
339,2,18.219848843556157,10.14725510831289,27.749581985349664,2006.280151156444,1996.7504180146502,2014.352744891687,1.0
331,2,22.9716499692744,13.845172662613095,33.571317472808914,2001.5283500307255,1990.928682527191,2010.654827337387,1.0
330,2,23.658379501322955,14.010919217079618,34.34198025726175,2000.841620498677,1990.1580197427384,2010.4890807829204,0.42588415684270176
264,2,23.187607084608537,16.95762449904339,30.447965583671703,2001.3123929153915,1994.0520344163283,2007.5423755009565,0.0809768780346885
294,2,11.01808898971648,6.70432666168881,16.211540222211056,2013.4819110102835,2008.2884597777888,2017.7956733383112,0.9728558571571427
234,2,21.883435581576045,16.601365742897826,28.19975108215118,2002.6165644184239,1996.3002489178489,2007.8986342571022,0.0700103332185198
295,2,18.9966344171955,10.115853141082027,29.607043760448505,2005.5033655828045,1994.8929562395515,2014.384146858918,0.9843335074054733
235,2,23.48358355794572,16.553167568288302,32.5335020974706,2001.0164164420544,1991.9664979025295,2007.9468324317118,0.10635437384029066
237,2,17.581619366733115,8.676630337645747,29.568921190156345,2006.918380633267,1994.9310788098437,2015.8233696623543,1.0
238,2,62.6756408255039,42.074638327736324,84.61396734344754,1961.824359174496,1939.8860326565525,1982.4253616722638,0.9676892478972456
249,2,17.852470344415565,11.724431603397477,25.48867850382271,2006.6475296555845,1999.0113214961773,2012.7755683966025,0.25186386817924244
319,2,15.288762553925558,8.006394319736899,23.89458959463292,2009.2112374460744,2000.6054104053671,2016.493605680263,0.9483227964133731
317,2,18.05171861016682,9.974952437647516,27.660632388729482,2006.4482813898333,1996.8393676112705,2014.5250475623525,0.8656126043043966
315,2,19.24751882531829,15.63150310527908,23.838159331740258,2005.2524811746816,2000.6618406682596,2008.868496894721,0.07774358062688193
316,2,20.83543048367814,15.692063883692356,26.793846807174077,2003.6645695163218,1997.706153192826,2008.8079361163077,0.026921923089743446
310,2,2.0865005437728925,0.00013284265918400706,6.0088881181264355,2022.413499456227,2018.4911118818736,2024.4998671573408,1.0
221,2,24.650415344127985,11.457433064847123,40.558126398334025,1999.849584655872,1983.941873601666,2013.042566935153,0.9934667392584526
225,2,27.27858656422311,16.551160436217998,38.613501993211685,1997.2214134357769,1985.8864980067883,2007.948839563782,0.6545149498338907
307,2,11.52292223122144,7.2552553925530106,16.713439518965004,2012.9770777687786,2007.786560481035,2017.244744607447,0.9700558882679081
223,2,33.67789681460177,20.617252691002562,48.33730106987241,1990.8221031853982,1976.1626989301276,2003.8827473089975,0.2955744936167376
269,2,30.05411757337463,18.11580846361636,42.665042504693986,1994.4458824266253,1981.834957495306,2006.3841915363837,0.9385784602393307
519,2,35.252895480380595,21.713432179465343,51.095102808459956,1989.2471045196194,1973.40489719154,2002.7865678205346,0.7603804402173309
261,2,22.806492065124328,16.229528075458973,29.84209569090268,2001.6935079348757,1994.6579043090974,2008.270471924541,0.08537682914634281
287,2,19.492696339765402,16.00252843324455,23.531831537154943,2005.0073036602346,2000.9681684628451,2008.4974715667554,0.09976555816046488
265,2,15.309312599528978,6.32466657283004,24.335939909123454,2009.190687400471,2000.1640600908765,2018.17533342717,0.3222630859657115
291,2,8.059656394119465,2.3540754119795793,15.137811913321627,2016.4403436058806,2009.3621880866783,2022.1459245880205,0.5371718092021199
275,2,22.93224762511303,13.354554630830648,33.29672964546751,2001.567752374887,1991.2032703545324,2011.1454453691695,0.9999555560493772
256,2,29.62864832154764,19.819012101423937,40.96120830342704,1994.8713516784524,1983.5387916965728,2004.680987898576,0.9472005866601482
255,2,14.492574783016781,9.997697856201654,20.593235045393158,2010.0074252169832,2003.9067649546068,2014.5023021437983,0.016922034199620004
254,2,6.312362998255952,2.196415956917747,11.847089484012997,2018.187637001744,2012.652910515987,2022.3035840430823,0.2532971855868268
251,2,10.581541929806708,3.920126336916553,18.260479896858328,2013.9184580701933,2006.2395201031418,2020.5798736630834,0.6047043921734203
278,2,22.46158457238558,14.275828791828758,32.070883512161004,2002.0384154276144,1992.429116487839,2010.2241712081714,1.0
277,2,36.84414200384776,24.858693150454684,50.27444712413586,1987.6558579961522,1974.2255528758642,1999.6413068495453,0.49360562660414886
276,2,20.35314870032438,16.00003289191926,27.25908815298908,2004.1468512996755,1997.240911847011,2008.4999671080807,1.0
268,2,23.35920556800585,17.47405729315821,30.40550889540151,2001.1407944319942,1994.0944911045985,2007.0259427068418,0.6154376062488195
517,2,22.880226749046013,16.009096202602393,30.642420141111074,2001.619773250954,1993.857579858889,2008.4909037973976,0.4841946200597771
515,2,18.896176956462803,16.058550142360104,22.79341977476122,2005.6038230435372,2001.7065802252387,2008.4414498576398,0.9999777780246886
508,2,12.9372600359681,7.411838077214952,20.89689249677639,2011.5627399640318,2003.6031075032236,2017.088161922785,1.0
521,2,39.922667882417585,23.257735847233647,58.738450630407954,1984.5773321175825,1965.761549369592,2001.2422641527664,1.0
266,2,22.0317317043098,16.746235307815084,28.58753725515919,2002.4682682956902,1995.912462744841,2007.7537646921849,0.9377673581404651
514,2,21.016893689677417,15.961355931698904,26.783069469791315,2003.4831063103227,1997.7169305302086,2008.538644068301,0.6093932289641226
19,2,45.52207595155046,33.36345584774136,59.49220811523247,1978.9779240484495,1965.0077918847676,1991.1365441522587,0.8929900778880234
506,2,65.99574359346587,44.64716584048392,90.52583036517589,1958.504256406534,1933.9741696348242,1979.852834159516,1.0
169,2,15.299125455435124,9.070148892493648,22.4914202122676,2009.2008745445648,2002.0085797877323,2015.4298511075062,0.5912823190853435
162,2,8.17103128401345,3.006078731422406,15.314088598417243,2016.3289687159865,2009.1859114015829,2021.4939212685777,0.5786602371084766
158,2,17.054757663265256,10.63912000844303,24.296963081076967,2007.4452423367347,2000.203036918923,2013.8608799915569,1.0
160,2,19.354542940775836,10.237511085337701,30.760263828727886,2005.145457059224,1993.7397361712722,2014.2624889146623,0.593326740813991
157,2,25.43747462339007,17.72318738451412,34.620044826020205,1999.06252537661,1989.8799551739799,2006.7768126154858,0.40421773091410096
154,2,18.800104736881007,15.001388725196477,25.15540078335391,2005.699895263119,1999.3445992166462,2009.4986112748036,0.9562671525871935
373,2,28.327580486814018,18.68717267001864,40.019812600666285,1996.172419513186,1984.4801873993338,2005.8128273299812,1.0
376,2,22.278652929569606,9.395019093581823,36.90442995484892,2002.2213470704303,1987.5955700451511,2015.1049809064182,1.0
369,2,25.448497726182534,17.639975430950244,34.71950534151898,1999.0515022738175,1989.780494658481,2006.8600245690498,1.0
368,2,28.340618698412587,15.94302370517903,41.514260552222254,1996.1593813015875,1982.9857394477776,2008.556976294821,0.846546149487228
370,2,36.367305830545824,17.550871963488078,56.89986645277551,1988.1326941694542,1967.6001335472245,2006.9491280365119,0.8454906056599372
371,2,63.239271492949044,42.261576290822006,85.69395569415872,1961.260728507051,1938.8060443058412,1982.238423709178,0.809191008988789
176,2,23.82459583668462,13.658909142086486,34.27150867124942,2000.6754041633153,1990.2284913287506,2010.8410908579135,0.02972189197897801
180,2,17.615180153388696,10.280315161063413,25.489591263204318,2006.8848198466112,1999.0104087367956,2014.2196848389367,0.6849590560104888
182,2,18.225368696519396,11.131641463603785,26.532702780514967,2006.2746313034806,1997.967297219485,2013.3683585363963,0.5118387573471406
185,2,14.187005458234358,8.114779281105257,20.98734431846023,2010.3129945417656,2003.5126556815399,2016.3852207188947,0.95364495950045
351,2,45.250908600300555,29.363567992342382,62.27328616512864,1979.2490913996994,1962.2267138348714,1995.1364320076577,0.8819235341829536
355,2,21.142434763274334,10.428570041933142,33.621968053892715,2003.3575652367256,1990.8780319461073,2014.0714299580668,1.0
360,2,30.169444895510917,18.20351736115566,43.29831525907434,1994.3305551044891,1981.2016847409257,2006.2964826388443,0.9917000922211976
170,2,13.40615075068225,8.708561128057738,19.389206948186825,2011.0938492493178,2005.1107930518133,2015.7914388719423,0.9251341651759425
171,2,15.833910529211327,9.908325314598699,22.746004917212076,2008.6660894707886,2001.753995082788,2014.5916746854014,0.03591071210319886
356,2,48.19205300276553,32.98802895760582,66.08065594240361,1976.3079469972345,1958.4193440575964,1991.5119710423942,0.44386173486961256
338,2,14.316299377321656,8.736583579048272,21.652830487894562,2010.1837006226783,2002.8471695121054,2015.7634164209517,1.0
337,2,23.31020581505098,13.191301682863582,34.482530404899535,2001.189794184949,1990.0174695951005,2011.3086983171365,1.0
186,2,15.408576681684623,9.366469993858686,22.122698538925675,2009.0914233183153,2002.3773014610742,2015.1335300061414,0.10148776124709726
343,2,23.81236855900359,12.307122469752812,36.15253088585342,2000.6876314409965,1988.3474691141466,2012.1928775302472,0.01289985666825924
342,2,11.97311068075374,8.117974893405119,17.32938952834661,2012.5268893192463,2007.1706104716534,2016.382025106595,1.0
191,2,15.342834962100607,8.935703738234736,22.665193616668148,2009.1571650378994,2001.8348063833319,2015.5642962617653,0.20106443261741536
193,2,30.987860881745934,19.41739710808895,44.66439372715473,1993.512139118254,1979.8356062728453,2005.082602891911,0.11756536038488462
192,2,16.646526179407978,9.542810602745448,24.674270234199867,2007.853473820592,1999.8257297658001,2014.9571893972545,0.8399017788691236
196,2,25.51801028664725,16.36095029024699,36.71517384847249,1998.9819897133527,1987.7848261515276,2008.139049709753,1.0
349,2,27.890208924721364,14.761946530371716,42.716875796589875,1996.6097910752787,1981.7831242034101,2009.7380534696283,0.46797257808246573
326,2,12.389224714887918,8.000418735934716,18.189468082098927,2012.1107752851121,2006.310531917901,2016.4995812640652,0.33869623670848104
206,2,34.81832651021829,20.434064167434144,50.85051985985484,1989.6816734897818,1973.6494801401452,2004.0659358325659,0.38726236375151385
205,2,26.963135320091723,15.131640438109827,40.1290953309221,1997.5368646799084,1984.3709046690778,2009.3683595618902,0.9986111265430384
202,2,21.817079178274895,12.183250844660904,33.86659264540208,2002.682920821725,1990.633407354598,2012.316749155339,0.9986666814813169
327,2,16.38438719259168,9.781018418688404,24.288274071536932,2008.1156128074083,2000.211725928463,2014.7189815813117,0.5975044721725314
216,2,39.79260878212517,25.00287812733569,55.75191328686935,1984.7073912178748,1968.7480867131308,1999.4971218726644,0.039921778646903924
215,2,22.28380507670561,13.004116352793062,33.26121644306693,2002.2161949232943,1991.238783556933,2011.495883647207,0.9937667359251564
210,2,45.660459388034866,30.175157047384005,63.28009971747318,1978.839540611965,1961.2199002825269,1994.324842952616,0.8466017044255064
